Date,ICICIGI.NS
2025-02-27,1694.857177734375
2025-02-28,1684.6453857421875
2025-03-03,1657.2978515625
2025-03-04,1633.5865478515625
2025-03-05,1670.6478271484375
2025-03-06,1695.9532470703125
2025-03-07,1680.660400390625
2025-03-10,1693.26318359375
2025-03-11,1694.1099853515625
2025-03-12,1659.4896240234375
2025-03-13,1672.490966796875
2025-03-17,1718.917236328125
2025-03-18,1718.917236328125
2025-03-19,1749.9510498046875
2025-03-20,1718.3194580078125
2025-03-21,1716.775146484375
2025-03-24,1778.3946533203125
2025-03-25,1772.8653564453125
2025-03-26,1765.841552734375
2025-03-27,1787.560302734375
2025-03-28,1786.16552734375
2025-04-01,1785.2191162109375
2025-04-02,1823.127197265625
2025-04-03,1824.6715087890625
2025-04-04,1822.728759765625
2025-04-07,1737.896240234375
2025-04-08,1770.2252197265625
2025-04-09,1779.8392333984375
2025-04-11,1712.142578125
2025-04-15,1815.8045654296875
2025-04-16,1805.044921875
2025-04-17,1786.7135009765625
2025-04-21,1834.235595703125
2025-04-22,1838.3203125
2025-04-23,1872.9906005859375
2025-04-24,1873.28955078125
2025-04-25,1847.1871337890625
2025-04-28,1843.3016357421875
2025-04-29,1849.1796875
2025-04-30,1869.503662109375
2025-05-02,1846.4898681640625
2025-05-05,1845.3939208984375
2025-05-06,1788.4071044921875
2025-05-07,1819.1920166015625
2025-05-08,1785.1195068359375
2025-05-09,1775.55517578125
2025-05-12,1829.85205078125
2025-05-13,1859.541015625
2025-05-14,1843.9991455078125
2025-05-15,1866.1163330078125
2025-05-16,1842.7039794921875
2025-05-19,1877.673095703125
2025-05-20,1868.20849609375
2025-05-21,1871.09765625
2025-05-22,1861.633056640625
2025-05-23,1888.0343017578125
2025-05-26,1836.427490234375
2025-05-27,1834.135986328125
2025-05-28,1841.30908203125
2025-05-29,1848.2830810546875
2025-05-30,1868.4078369140625
2025-06-02,1856.7513427734375
2025-06-03,1854.1610107421875
2025-06-04,1866.415283203125
2025-06-05,1870.5
2025-06-06,2006.199951171875
2025-06-09,2021.4000244140625
2025-06-10,1977.699951171875
2025-06-11,1942.0
2025-06-12,1901.9000244140625
2025-06-13,1940.699951171875
2025-06-16,1944.699951171875
2025-06-17,1916.5999755859375
2025-06-18,1932.300048828125
2025-06-19,1927.5
2025-06-20,1971.0
2025-06-23,1972.5999755859375
2025-06-24,1986.800048828125
2025-06-25,2010.800048828125
2025-06-26,2017.0
2025-06-27,2017.0999755859375
2025-06-30,2040.199951171875
2025-07-01,2063.60009765625
2025-07-02,2044.4000244140625
2025-07-03,2034.0999755859375
2025-07-04,2035.4000244140625
2025-07-07,2025.5
2025-07-08,2036.9000244140625
2025-07-09,2020.199951171875
2025-07-10,1994.5999755859375
2025-07-11,2012.199951171875
2025-07-14,2019.699951171875
2025-07-15,2002.699951171875
2025-07-16,1970.800048828125
2025-07-17,1948.9000244140625
2025-07-18,1912.800048828125
2025-07-21,1952.199951171875
2025-07-22,1962.300048828125
2025-07-23,1936.800048828125
2025-07-24,1906.9000244140625
2025-07-25,1921.300048828125
2025-07-28,1904.0999755859375
2025-07-29,1915.5
2025-07-30,1920.4000244140625
2025-07-31,1927.0
2025-08-01,1867.300048828125
