Date,BOSCHLTD.NS
2023-08-28,18063.107421875
2023-08-29,18158.58203125
2023-08-30,18156.341796875
2023-08-31,18105.068359375
2023-09-01,18507.59765625
2023-09-04,18585.578125
2023-09-05,18667.45703125
2023-09-06,18788.669921875
2023-09-07,18806.068359375
2023-09-08,18913.53515625
2023-09-11,18953.744140625
2023-09-12,18676.765625
2023-09-13,18873.423828125
2023-09-14,18997.8515625
2023-09-15,19168.2890625
2023-09-18,19092.353515625
2023-09-20,18827.904296875
2023-09-21,18703.5703125
2023-09-22,18636.703125
2023-09-25,18623.3515625
2023-09-26,18660.4375
2023-09-27,18733.498046875
2023-09-28,18832.142578125
2023-09-29,18539.666015625
2023-10-03,18289.296875
2023-10-04,18269.31640625
2023-10-05,18452.66796875
2023-10-06,18816.7421875
2023-10-09,18770.634765625
2023-10-10,19220.099609375
2023-10-11,19200.943359375
2023-10-12,19939.421875
2023-10-13,20011.310546875
2023-10-16,20152.263671875
2023-10-17,19822.0625
2023-10-18,19613.267578125
2023-10-19,19721.61328125
2023-10-20,19581.685546875
2023-10-23,19325.2265625
2023-10-25,19198.896484375
2023-10-26,19152.44921875
2023-10-27,19244.369140625
2023-10-30,18986.49609375
2023-10-31,18960.03125
2023-11-01,18869.818359375
2023-11-02,18963.0546875
2023-11-03,19026.8515625
2023-11-06,19071.30078125
2023-11-07,19259.037109375
2023-11-08,19151.083984375
2023-11-09,19041.9609375
2023-11-10,19078.46484375
2023-11-13,18984.83984375
2023-11-15,19224.630859375
2023-11-16,20069.50390625
2023-11-17,20130.671875
2023-11-20,20059.8046875
2023-11-21,20195.248046875
2023-11-22,20295.798828125
2023-11-23,20672.0546875
2023-11-24,20505.322265625
2023-11-28,20736.681640625
2023-11-29,21117.12890625
2023-11-30,21054.404296875
2023-12-01,21526.189453125
2023-12-04,21390.599609375
2023-12-05,21106.455078125
2023-12-06,21047.58203125
2023-12-07,21119.126953125
2023-12-08,21080.4296875
2023-12-11,21337.279296875
2023-12-12,21186.09375
2023-12-13,21395.619140625
2023-12-14,21505.03515625
2023-12-15,21160.26171875
2023-12-18,21415.94140625
2023-12-19,21336.158203125
2023-12-20,20951.666015625
2023-12-21,21078.48046875
2023-12-22,21087.935546875
2023-12-26,21353.0234375
2023-12-27,21452.982421875
2023-12-28,21544.853515625
2023-12-29,21643.404296875
2024-01-01,21867.255859375
2024-01-02,21770.658203125
2024-01-03,21726.599609375
2024-01-04,21921.2109375
2024-01-05,22118.94140625
2024-01-08,21899.66796875
2024-01-09,22180.302734375
2024-01-10,22044.419921875
2024-01-11,22498.7578125
2024-01-12,22643.36328125
2024-01-15,22809.560546875
2024-01-16,22515.375
2024-01-17,22341.0390625
2024-01-18,22238.10546875
2024-01-19,22599.15625
2024-01-23,22199.9921875
2024-01-24,21877.6875
2024-01-25,22204.37890625
2024-01-29,22662.029296875
2024-01-30,23272.814453125
2024-01-31,22973.3203125
2024-02-01,23082.052734375
2024-02-02,23352.111328125
2024-02-05,23553.251953125
2024-02-06,24263.220703125
2024-02-07,24586.548828125
2024-02-08,24660.53515625
2024-02-09,24814.642578125
2024-02-12,24600.92578125
2024-02-13,25636.951171875
2024-02-14,26708.021484375
2024-02-15,27249.548828125
2024-02-16,27614.060546875
2024-02-19,28262.033203125
2024-02-20,28412.728515625
2024-02-21,27346.1953125
2024-02-22,27726.205078125
2024-02-23,27766.265625
2024-02-26,28250.162109375
2024-02-27,28341.1796875
2024-02-28,27813.05078125
2024-02-29,28071.56640625
2024-03-01,28414.080078125
2024-03-04,28780.9921875
2024-03-05,29502.154296875
2024-03-06,29563.666015625
2024-03-07,28965.185546875
2024-03-11,28896.65234375
2024-03-12,28937.693359375
2024-03-13,27786.294921875
2024-03-14,28867.00390625
2024-03-15,29034.455078125
2024-03-18,29272.796875
2024-03-19,29206.619140625
2024-03-20,29327.876953125
2024-03-21,29520.169921875
2024-03-22,29630.576171875
2024-03-26,30123.1171875
2024-03-27,29790.517578125
2024-03-28,29485.85546875
2024-04-01,29732.294921875
2024-04-02,30354.337890625
2024-04-03,30255.958984375
2024-04-04,30231.658203125
2024-04-05,30233.572265625
2024-04-08,30522.724609375
2024-04-09,29521.7890625
2024-04-10,29254.58203125
2024-04-12,29307.2578125
2024-04-15,29259.1484375
2024-04-16,29441.869140625
2024-04-18,29380.599609375
2024-04-19,29245.9921875
2024-04-22,28612.755859375
2024-04-23,28745.6484375
2024-04-24,28333.86328125
2024-04-25,28376.134765625
2024-04-26,28352.71484375
2024-04-29,28755.21875
2024-04-30,28822.869140625
2024-05-02,30113.39453125
2024-05-03,29546.875
2024-05-06,29489.046875
2024-05-07,29070.09375
2024-05-08,29501.857421875
2024-05-09,29338.970703125
2024-05-10,29879.2265625
2024-05-13,30238.43359375
2024-05-14,31302.94140625
2024-05-15,30373.533203125
2024-05-16,30477.755859375
2024-05-17,30464.205078125
2024-05-21,30322.13671875
2024-05-22,30373.58203125
2024-05-23,30300.779296875
2024-05-24,30280.013671875
2024-05-27,30993.12109375
2024-05-28,30501.712890625
2024-05-29,30561.703125
2024-05-30,30054.38671875
2024-05-31,29841.720703125
2024-06-03,29444.666015625
2024-06-04,29011.578125
2024-06-05,30306.42578125
2024-06-06,30094.986328125
2024-06-07,30040.88671875
2024-06-10,30205.984375
2024-06-11,30607.798828125
2024-06-12,30840.791015625
2024-06-13,31844.080078125
2024-06-14,31740.64453125
2024-06-18,32772.9453125
2024-06-19,32295.138671875
2024-06-20,31668.87109375
2024-06-21,32014.134765625
2024-06-24,32415.85546875
2024-06-25,33203.7265625
2024-06-26,33529.16015625
2024-06-27,34118.50390625
2024-06-28,33465.3359375
2024-07-01,33627.8828125
2024-07-02,34015.5625
2024-07-03,33918.99609375
2024-07-04,34635.6875
2024-07-05,34436.96484375
2024-07-08,33787.28515625
2024-07-09,34965.6328125
2024-07-10,34747.1796875
2024-07-11,34964.4609375
2024-07-12,34500.83203125
2024-07-15,34447.9609375
2024-07-16,34471.18359375
2024-07-18,34511.44140625
2024-07-19,33617.02734375
2024-07-22,33678.49609375
2024-07-23,33608.9375
2024-07-24,33659.55078125
2024-07-25,34285.703125
2024-07-26,34449.48046875
2024-07-29,34468.2265625
2024-07-30,34456.87890625
2024-07-31,34510.0546875
2024-08-01,33910.4453125
2024-08-02,33455.66796875
2024-08-05,31921.93359375
2024-08-06,32261.525390625
2024-08-07,31996.572265625
2024-08-08,31409.341796875
2024-08-09,31589.939453125
2024-08-12,31174.875
2024-08-13,31170.779296875
2024-08-14,30578.125
2024-08-16,31512.88671875
2024-08-19,31182.521484375
2024-08-20,31625.26171875
2024-08-21,31782.328125
2024-08-22,32067.904296875
2024-08-23,32163.60546875
2024-08-26,32374.984375
2024-08-27,31867.423828125
2024-08-28,31512.443359375
2024-08-29,31306.931640625
2024-08-30,31955.873046875
2024-09-02,31894.703125
2024-09-03,31965.39453125
2024-09-04,32017.291015625
2024-09-05,33269.19921875
2024-09-06,31924.0078125
2024-09-09,32662.384765625
2024-09-10,33084.94921875
2024-09-11,32764.89453125
2024-09-12,33657.08203125
2024-09-13,33883.26171875
2024-09-16,33581.21484375
2024-09-17,34255.36328125
2024-09-18,33903.734375
2024-09-19,33975.7109375
2024-09-20,35208.87109375
2024-09-23,35973.640625
2024-09-24,36211.8125
2024-09-25,36466.3046875
2024-09-26,36644.53515625
2024-09-27,37467.56640625
2024-09-30,37174.34375
2024-10-01,37334.47265625
2024-10-03,36625.69140625
2024-10-04,36242.59375
2024-10-07,36291.7265625
2024-10-08,37459.2265625
2024-10-09,38089.17578125
2024-10-10,37710.41796875
2024-10-11,37971.4296875
2024-10-14,38276.09375
2024-10-15,38184.87890625
2024-10-16,37749.1953125
2024-10-17,35996.33203125
2024-10-18,36307.953125
2024-10-21,36345.83984375
2024-10-22,35582.35546875
2024-10-23,35770.3046875
2024-10-24,35566.37109375
2024-10-25,35450.7890625
2024-10-28,35639.578125
2024-10-29,35928.90234375
2024-10-30,35688.95703125
2024-10-31,34651.29296875
2024-11-01,34711.02734375
2024-11-04,34867.8515625
2024-11-05,35135.66796875
2024-11-06,35786.9765625
2024-11-07,34896.015625
2024-11-08,34649.1171875
2024-11-11,34522.29296875
2024-11-12,32832.87109375
2024-11-13,32767.26171875
2024-11-14,33408.65625
2024-11-18,33341.765625
2024-11-19,33842.6640625
2024-11-21,33651.953125
2024-11-22,33858.0078125
2024-11-25,34573.3515625
2024-11-26,34519.7265625
2024-11-27,34422.05078125
2024-11-28,34211.359375
2024-11-29,34497.96875
2024-12-02,34460.4296875
2024-12-03,34456.0390625
2024-12-04,34709.546875
2024-12-05,35685.15625
2024-12-06,35768.1796875
2024-12-09,35414.48046875
2024-12-10,35446.44921875
2024-12-11,35732.56640625
2024-12-12,35785.05078125
2024-12-13,35981.2421875
2024-12-16,36010.24609375
2024-12-17,35289.4765625
2024-12-18,35292.734375
2024-12-19,35058.46484375
2024-12-20,34113.93359375
2024-12-23,34062.73046875
2024-12-24,33944.53125
2024-12-26,33732.265625
2024-12-27,33633.15625
2024-12-30,33345.21875
2024-12-31,33643.56640625
2025-01-01,33576.82421875
2025-01-02,33967.6171875
2025-01-03,33794.86328125
2025-01-06,33022.89453125
2025-01-07,32518.33984375
2025-01-08,32572.65234375
2025-01-09,32390.029296875
2025-01-10,31289.171875
2025-01-13,30564.90234375
2025-01-14,31198.255859375
2025-01-15,31042.619140625
2025-01-16,30934.486328125
2025-01-17,30979.330078125
2025-01-20,30719.80078125
2025-01-21,30201.091796875
2025-01-22,30173.169921875
2025-01-23,30575.509765625
2025-01-24,29950.0
2025-01-27,29306.287109375
2025-01-28,29398.041015625
2025-01-29,27778.669921875
2025-01-30,28200.791015625
2025-01-31,28344.44140625
2025-02-01,28305.07421875
2025-02-03,28096.111328125
2025-02-04,28237.935546875
2025-02-05,27983.244140625
2025-02-06,27778.818359375
2025-02-07,27669.6015625
2025-02-10,27325.767578125
2025-02-11,26858.90234375
2025-02-12,27023.716796875
2025-02-13,26984.154296875
2025-02-14,26642.935546875
2025-02-17,26550.884765625
2025-02-18,26616.345703125
2025-02-19,26929.890625
2025-02-20,27050.798828125
2025-02-21,26968.072265625
2025-02-24,26636.8671875
2025-02-25,26800.79296875
2025-02-27,26462.978515625
2025-02-28,26188.552734375
2025-03-03,26334.126953125
2025-03-04,25908.05859375
2025-03-05,26710.912109375
2025-03-06,26707.55859375
2025-03-07,26671.3984375
2025-03-10,26440.482421875
2025-03-11,26621.23046875
2025-03-12,26448.12890625
2025-03-13,26025.119140625
2025-03-17,25993.0546875
2025-03-18,25993.0546875
2025-03-19,27188.283203125
2025-03-20,27253.94140625
2025-03-21,27064.908203125
2025-03-24,27898.1484375
2025-03-25,27080.544921875
2025-03-26,27696.140625
2025-03-27,27975.794921875
2025-03-28,27978.703125
2025-04-01,27510.70703125
2025-04-02,27648.83203125
2025-04-03,27638.76953125
2025-04-04,26923.673828125
2025-04-07,26232.208984375
2025-04-08,26161.224609375
2025-04-09,25832.08984375
2025-04-11,26006.275390625
2025-04-15,26727.240234375
2025-04-16,27003.490234375
2025-04-17,27136.68359375
2025-04-21,27427.732421875
2025-04-22,27644.787109375
2025-04-23,28034.498046875
2025-04-24,28049.296875
2025-04-25,27620.12109375
2025-04-28,27935.8359375
2025-04-29,28774.455078125
2025-04-30,29060.5703125
2025-05-02,29050.705078125
2025-05-05,29958.384765625
2025-05-06,29514.412109375
2025-05-07,30066.912109375
2025-05-08,29608.138671875
2025-05-09,29598.2734375
2025-05-12,30589.814453125
2025-05-13,30727.94140625
2025-05-14,30999.2578125
2025-05-15,31305.107421875
2025-05-16,31231.111328125
2025-05-19,31137.3828125
2025-05-20,31092.986328125
2025-05-21,31231.111328125
2025-05-22,31314.97265625
2025-05-23,31699.75
2025-05-26,32049.99609375
2025-05-27,32049.99609375
2025-05-28,31206.4453125
2025-05-29,30836.466796875
2025-05-30,30994.32421875
2025-06-02,30811.802734375
2025-06-03,30935.12890625
2025-06-04,30994.32421875
2025-06-05,31033.7890625
2025-06-06,31171.9140625
2025-06-09,31265.642578125
2025-06-10,31122.583984375
2025-06-11,31467.896484375
2025-06-12,31097.91796875
2025-06-13,31162.048828125
2025-06-16,31847.7421875
2025-06-17,31783.611328125
2025-06-18,31956.26953125
2025-06-19,31941.46875
2025-06-20,31857.607421875
2025-06-23,31152.181640625
2025-06-24,31078.1875
2025-06-25,31329.771484375
2025-06-26,31783.611328125
2025-06-27,31828.009765625
2025-06-30,32242.384765625
2025-07-01,31882.2734375
2025-07-02,32010.533203125
2025-07-03,33944.28515625
2025-07-04,35448.86328125
2025-07-07,35562.32421875
2025-07-08,35014.7578125
2025-07-09,35320.60546875
2025-07-10,35710.31640625
2025-07-11,36035.8984375
2025-07-14,37338.22265625
2025-07-15,37806.859375
2025-07-16,37959.78515625
2025-07-17,38127.5078125
2025-07-18,37737.796875
2025-07-21,37806.859375
2025-07-22,37249.42578125
2025-07-23,37471.4140625
2025-07-24,37402.3515625
2025-07-25,37323.421875
2025-07-28,37723.0
2025-07-29,39915.0
2025-07-30,40060.0
2025-07-31,40385.0
2025-08-01,40390.0
2025-08-04,41115.0
2025-08-05,40595.0
2025-08-06,38255.0
2025-08-07,38570.0
2025-08-08,38325.0
2025-08-11,38710.0
2025-08-12,38610.0
2025-08-13,38660.0
2025-08-14,38585.0
2025-08-18,39335.0
2025-08-19,39860.0
2025-08-20,39935.0
2025-08-21,39475.0
